السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,3,منطقة القصيم,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,4,4,3,1,9,9,0
2022,3,منطقة المدينة المنورة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,3,3,1,2,21,21,0
2022,3,منطقة المدينة المنورة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,27,12,9,3,47,47,0
2022,3,منطقة تبوك,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,6,4,4,0,10,10,0
2022,3,منطقة جازان,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,11,0,0,0,28,28,0
2022,3,منطقة حائل,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,5,0,0,0,10,10,0
2022,3,منطقة عسير,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,1,2,1,1,4,4,0
2022,3,منطقة عسير,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,10,4,4,0,12,12,0
2022,3,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,5,3,2,1,40,40,0
2022,3,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,74,18,12,6,122,120,2
2022,3,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متوسطة,1,42,23,19,32,32,0
2022,3,منطقة نجران,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,6,1,1,0,13,13,0
2022,3,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,39,284,175,109,329,319,10
2022,3,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,107,100,50,50,121,115,6
2022,3,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,5,154,91,63,220,218,2
2022,3,منطقة الباحة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,2,1,0,1,3,3,0
2022,3,منطقة الجوف,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,1,1,1,0,1,1,0
2022,3,منطقة الجوف,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,1,18,2,16,33,30,3
2022,3,منطقة الحدود الشمالية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,3,1,0,1,9,9,0
2022,3,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,216,1598,861,737,1602,1457,145
2022,3,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,كبيرة,9,9788,5451,4337,3977,3777,200
2022,3,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,672,643,326,317,912,864,48
2022,3,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,31,1869,1191,678,1621,1542,79
2022,3,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,1,3,1,2,4,4,0
2022,3,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,13,11,5,6,24,23,1
2022,3,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,1,88,81,7,109,109,0
2022,3,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,5,9,6,3,25,25,0
2022,3,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,31,19,5,14,38,38,0
2022,3,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,1,109,73,36,1,1,0
2022,3,منطقة تبوك,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,2,1,1,0,1,1,0
2022,3,منطقة جازان,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,5,10,2,8,7,6,1
2022,3,منطقة حائل,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,7,2,2,0,17,17,0
2022,3,منطقة عسير,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,14,13,7,6,18,17,1
2022,3,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,70,391,202,189,562,530,32
2022,3,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,240,190,101,89,337,316,21
2022,3,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,2,118,90,28,103,100,3
2022,3,منطقة نجران,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,4,0,0,0,11,11,0
2022,3,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,253,1554,977,577,2358,2330,28
2022,3,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,23,5379,4410,969,6903,6882,21
2022,3,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,442,384,212,172,682,672,10
2022,3,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,70,2862,2141,721,4092,4073,19
2022,3,منطقة الباحة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,16,51,25,26,122,122,0
2022,3,منطقة الباحة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,99,20,11,9,214,214,0
2022,3,منطقة الباحة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,22,13,9,55,55,0
2022,3,منطقة الجوف,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,14,56,39,17,143,142,1
2022,3,منطقة الجوف,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,105,43,26,17,202,201,1
2022,3,منطقة الحدود الشمالية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,6,29,13,16,28,28,0
2022,3,منطقة الحدود الشمالية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,56,20,13,7,118,117,1
2022,3,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,492,2743,1577,1166,4423,4324,99
2022,3,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,19,4464,3123,1341,6231,6150,81
2022,3,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,3319,913,497,416,6872,6812,60
2022,3,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,112,5416,3521,1895,7937,7830,107
2022,3,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,34,153,101,52,301,299,2
2022,3,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,162,82,57,25,297,297,0
2022,3,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,5,177,128,49,231,230,1
2022,3,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,74,369,205,164,709,704,5
2022,3,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,1,144,81,63,182,181,1
2022,3,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,143,69,35,34,256,256,0
2022,3,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,2,126,115,11,115,115,0
2022,3,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,19,92,58,34,148,148,0
2022,3,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,73,42,24,18,136,132,4
2022,3,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,34,22,12,30,30,0
2022,3,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,16,85,54,31,130,129,1
2022,3,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,122,66,37,29,197,193,4
2022,3,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,2,51,26,25,75,75,0
2022,3,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,18,92,43,49,198,197,1
2022,3,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,163,34,26,8,357,356,1
2022,3,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,52,42,10,58,58,0
2022,3,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,57,203,144,59,394,392,2
2022,3,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,242,147,87,60,428,425,3
2022,3,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,2,46,42,4,88,87,1
2022,3,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,373,1831,1089,742,3212,3165,47
2022,3,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,7,1164,708,456,1816,1809,7
2022,3,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,940,596,333,263,1598,1569,29
2022,3,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,27,1256,786,470,1783,1764,19
2022,3,منطقة نجران,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,15,63,49,14,127,127,0
2022,3,منطقة نجران,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,149,29,18,11,334,333,1
2022,3,منطقة نجران,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,17,12,5,33,33,0
2022,3,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,صغيرة,4,11,4,7,62,62,0
2022,3,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متناهية الصغر,5,2,2,0,7,7,0
2022,3,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متوسطة,1,18,17,1,58,58,0
2022,3,منطقة الرياض,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,صغيرة,2,28,27,1,22,22,0
2022,3,منطقة الرياض,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,كبيرة,1,1927,1446,481,12000,11646,354
2022,3,منطقة الرياض,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متناهية الصغر,4,3,2,1,6,6,0
2022,3,منطقة مكة المكرمة,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,صغيرة,2,10,8,2,39,39,0
2022,3,منطقة مكة المكرمة,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متناهية الصغر,1,1,0,1,2,2,0
2022,3,منطقة نجران,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متناهية الصغر,1,1,0,1,0,0,0
2022,3,المنطقة الشرقية,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,180,1976,360,1616,447,382,65
2022,3,المنطقة الشرقية,أنشطة العمل الاجتماعي، دون إقامة,كبيرة,2,312,145,167,367,261,106
2022,3,المنطقة الشرقية,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,198,359,61,298,130,108,22
2022,3,المنطقة الشرقية,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,18,1329,343,986,412,283,129
2022,3,منطقة الباحة,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,27,288,137,151,82,76,6
2022,3,منطقة الباحة,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,43,81,72,9,36,36,0
2022,3,منطقة الجوف,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,22,233,125,108,108,103,5
2022,3,منطقة الجوف,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,22,43,30,13,12,12,0
2022,3,منطقة الحدود الشمالية,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,14,118,43,75,35,32,3
2022,3,منطقة الحدود الشمالية,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,24,42,25,17,18,18,0
2022,3,منطقة الرياض,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,286,2960,769,2191,1478,1271,207
2022,3,منطقة الرياض,أنشطة العمل الاجتماعي، دون إقامة,كبيرة,7,1536,762,774,786,744,42
2022,3,منطقة الرياض,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,414,555,222,333,438,403,35
2022,3,منطقة الرياض,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,29,2115,1012,1103,826,701,125
2022,3,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,72,745,355,390,331,309,22
2022,3,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,99,143,83,60,108,103,5
2022,3,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,5,363,124,239,215,163,52
2022,3,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,72,651,321,330,251,212,39
2022,3,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,155,287,165,122,105,93,12
2022,3,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,13,693,299,394,269,214,55
2022,3,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,12,132,71,61,27,27,0
2022,3,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,41,100,59,41,17,16,1
2022,3,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,1,57,1,56,7,4,3
2022,3,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,29,228,136,92,115,111,4
2022,3,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,67,120,85,35,50,49,1
2022,3,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,2,114,35,79,15,11,4
2022,3,منطقة حائل,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,20,267,106,161,62,57,5
2022,3,منطقة حائل,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,66,104,67,37,60,60,0
2022,3,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,65,536,281,255,309,296,13
2022,3,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,111,236,177,59,63,62,1
2022,3,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,4,176,45,131,87,62,25
2022,3,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,248,2444,757,1687,1076,838,238
2022,3,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,411,648,251,397,356,306,50
2022,3,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,23,1190,634,556,810,726,84
2022,3,منطقة نجران,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,10,67,34,33,71,71,0
2022,3,منطقة نجران,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,33,51,27,24,40,39,1
2022,3,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,73,494,304,190,681,677,4
2022,3,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,2,686,391,295,149,134,15
2022,3,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,188,136,84,52,316,308,8
2022,3,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,22,1225,803,422,789,770,19
2022,3,منطقة الباحة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1,3,2,1,4,4,0
2022,3,منطقة الباحة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,5,2,2,0,6,6,0
2022,3,منطقة الجوف,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,2,16,16,0,0,0,0
2022,3,منطقة الجوف,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,9,4,4,0,11,11,0
2022,3,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,6,0,0,0,16,16,0
2022,3,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,1,0,0,0,70,70,0
2022,3,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,181,1549,952,597,1313,1252,61
2022,3,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,11,20505,16516,3989,1093,1071,22
2022,3,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,465,479,322,157,595,578,17
2022,3,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,40,2684,1817,867,1780,1690,90
2022,3,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,7,39,35,4,80,80,0
2022,3,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,29,13,8,5,48,48,0
2022,3,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,3,19,18,1,21,21,0
2022,3,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,45,34,22,12,73,71,2
2022,3,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,1,101,84,17,60,60,0
2022,3,منطقة تبوك,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,15,3,2,1,29,29,0
2022,3,منطقة جازان,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,15,1,0,1,36,36,0
2022,3,منطقة حائل,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,20,10,6,4,50,50,0
2022,3,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,7,57,29,28,37,37,0
2022,3,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,23,9,5,4,34,34,0
2022,3,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,131,784,460,324,1070,1028,42
2022,3,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,3,3161,2656,505,282,281,1
2022,3,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,333,199,120,79,585,570,15
2022,3,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,19,985,694,291,640,630,10
2022,3,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1,1,1,0,5,5,0
2022,3,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,12,2,0,2,24,24,0
2022,3,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,صغيرة,681,1400,349,1051,5169,3441,1728
2022,3,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,كبيرة,4,252,116,136,2111,2111,0
2022,3,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,6425,1447,524,923,13633,12390,1243
2022,3,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متوسطة,9,191,80,111,770,767,3
2022,3,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,صغيرة,9,7,6,1,51,51,0
2022,3,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,473,70,44,26,914,870,44
2022,3,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,صغيرة,34,47,21,26,292,262,30
2022,3,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,804,107,60,47,1603,1489,114
2022,3,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,صغيرة,24,31,8,23,169,112,57
2022,3,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,589,66,35,31,1317,1236,81
2022,3,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,صغيرة,1337,3104,680,2424,11204,7488,3716
2022,3,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,كبيرة,3,1081,538,543,1464,1009,455
2022,3,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,10035,2320,828,1492,21062,18762,2300
2022,3,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متوسطة,31,705,136,569,2033,1430,603
2022,3,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,صغيرة,112,209,49,160,982,608,374
2022,3,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2188,303,145,158,4655,4333,322
2022,3,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متوسطة,4,71,34,37,227,180,47
2022,3,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,صغيرة,139,321,85,236,1085,678,407
2022,3,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2825,356,159,197,5596,5219,377
2022,3,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متوسطة,1,39,4,35,64,3,61
2022,3,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,صغيرة,48,69,17,52,395,326,69
2022,3,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1437,177,75,102,2883,2737,146
2022,3,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,متوسطة,1,12,5,7,48,48,0
2022,3,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,صغيرة,39,106,11,95,290,158,132
2022,3,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2015,209,110,99,4224,4041,183
2022,3,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,صغيرة,58,128,35,93,487,343,144
2022,3,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1156,165,69,96,2464,2270,194
2022,3,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متوسطة,1,43,3,40,58,8,50
2022,3,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,صغيرة,114,183,79,104,826,686,140
2022,3,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2780,428,212,216,5542,5228,314
2022,3,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,صغيرة,709,1755,430,1325,6051,3707,2344
2022,3,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,9013,1759,751,1008,18560,16826,1734
2022,3,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متوسطة,15,359,35,324,910,253,657
2022,3,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,صغيرة,32,46,13,33,207,167,40
2022,3,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,865,119,44,75,1796,1667,129
2022,3,المنطقة الشرقية,أنشطة التشييد المتخصصة,صغيرة,1950,4917,2652,2265,23813,23744,69
2022,3,المنطقة الشرقية,أنشطة التشييد المتخصصة,كبيرة,92,15575,12762,2813,62277,62142,135
2022,3,المنطقة الشرقية,أنشطة التشييد المتخصصة,متناهية الصغر,6569,1853,893,960,15492,15460,32
2022,3,المنطقة الشرقية,أنشطة التشييد المتخصصة,متوسطة,245,4721,2995,1726,21223,21173,50
2022,3,منطقة الباحة,أنشطة التشييد المتخصصة,صغيرة,53,84,59,25,461,461,0
2022,3,منطقة الباحة,أنشطة التشييد المتخصصة,متناهية الصغر,483,86,56,30,1055,1055,0
2022,3,منطقة الباحة,أنشطة التشييد المتخصصة,متوسطة,4,77,46,31,338,338,0
2022,3,منطقة الجوف,أنشطة التشييد المتخصصة,صغيرة,71,126,96,30,741,733,8
2022,3,منطقة الجوف,أنشطة التشييد المتخصصة,متناهية الصغر,680,103,67,36,1538,1536,2
2022,3,منطقة الجوف,أنشطة التشييد المتخصصة,متوسطة,4,45,25,20,256,255,1
2022,3,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,صغيرة,42,71,46,25,323,323,0
2022,3,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,متناهية الصغر,454,74,40,34,1157,1156,1
2022,3,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,متوسطة,2,39,38,1,260,260,0
2022,3,منطقة الرياض,أنشطة التشييد المتخصصة,صغيرة,3096,8541,3866,4675,39945,39659,286
2022,3,منطقة الرياض,أنشطة التشييد المتخصصة,كبيرة,160,29237,21713,7524,105763,104304,1459
2022,3,منطقة الرياض,أنشطة التشييد المتخصصة,متناهية الصغر,11725,3017,1369,1648,26883,26660,223
2022,3,منطقة الرياض,أنشطة التشييد المتخصصة,متوسطة,503,8905,4973,3932,42137,41900,237
2022,3,منطقة القصيم,أنشطة التشييد المتخصصة,صغيرة,395,701,398,303,4766,4758,8
2022,3,منطقة القصيم,أنشطة التشييد المتخصصة,كبيرة,13,806,524,282,6820,6575,245
