السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,2,منطقة مكة المكرمة,الأنشطة المهنية والعلمية والتقنية الأخرى,متناهية الصغر,408,220,70,150,714,600,114
2022,2,منطقة مكة المكرمة,الأنشطة المهنية والعلمية والتقنية الأخرى,متوسطة,5,162,131,31,176,175,1
2022,2,منطقة نجران,الأنشطة المهنية والعلمية والتقنية الأخرى,متناهية الصغر,27,1,1,0,59,56,3
2022,2,المنطقة الشرقية,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,27,304,192,112,140,138,2
2022,2,المنطقة الشرقية,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,كبيرة,1,218,97,121,45,41,4
2022,2,المنطقة الشرقية,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,38,32,27,5,53,47,6
2022,2,المنطقة الشرقية,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متوسطة,3,211,102,109,70,64,6
2022,2,منطقة الجوف,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,2,0,0,0,4,4,0
2022,2,منطقة الرياض,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,141,1866,1160,706,788,752,36
2022,2,منطقة الرياض,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,كبيرة,13,29331,23382,5949,1846,1807,39
2022,2,منطقة الرياض,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,165,234,142,92,152,149,3
2022,2,منطقة الرياض,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متوسطة,38,4075,2871,1204,862,810,52
2022,2,منطقة القصيم,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,1,0,0,0,12,12,0
2022,2,منطقة القصيم,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,5,5,2,3,3,3,0
2022,2,منطقة المدينة المنورة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,2,11,8,3,4,4,0
2022,2,منطقة المدينة المنورة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,15,33,31,2,19,19,0
2022,2,منطقة المدينة المنورة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متوسطة,1,21,13,8,85,85,0
2022,2,منطقة تبوك,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,2,0,0,0,4,4,0
2022,2,منطقة جازان,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,1,0,0,0,2,2,0
2022,2,منطقة عسير,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,5,1,1,0,5,5,0
2022,2,منطقة مكة المكرمة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,49,480,275,205,272,261,11
2022,2,منطقة مكة المكرمة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,64,87,56,31,79,77,2
2022,2,منطقة مكة المكرمة,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متوسطة,13,915,586,329,261,251,10
2022,2,منطقة نجران,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,صغيرة,1,21,20,1,11,11,0
2022,2,منطقة نجران,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,متناهية الصغر,2,0,0,0,3,3,0
2022,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,96,669,413,256,451,441,10
2022,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,247,330,202,128,255,248,7
2022,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,8,414,216,198,440,426,14
2022,2,منطقة الباحة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,11,18,8,10,16,16,0
2022,2,منطقة الجوف,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,7,32,21,11,10,10,0
2022,2,منطقة الجوف,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,25,34,24,10,22,22,0
2022,2,منطقة الحدود الشمالية,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,6,8,4,4,5,5,0
2022,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,428,3218,1959,1259,2434,2342,92
2022,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,كبيرة,1,428,241,187,297,283,14
2022,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,1352,1314,850,464,1835,1805,30
2022,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,30,1230,703,527,1521,1459,62
2022,2,منطقة القصيم,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,14,83,45,38,30,30,0
2022,2,منطقة القصيم,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,77,91,49,42,61,60,1
2022,2,منطقة المدينة المنورة,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,25,184,106,78,98,95,3
2022,2,منطقة المدينة المنورة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,81,105,75,30,79,76,3
2022,2,منطقة تبوك,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,3,17,9,8,4,4,0
2022,2,منطقة تبوك,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,15,18,4,14,11,11,0
2022,2,منطقة جازان,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,5,48,32,16,8,8,0
2022,2,منطقة جازان,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,28,28,20,8,26,26,0
2022,2,منطقة حائل,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,1,7,7,0,9,9,0
2022,2,منطقة حائل,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,29,35,24,11,29,29,0
2022,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,5,34,28,6,61,61,0
2022,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,58,63,50,13,70,69,1
2022,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,2,77,43,34,82,82,0
2022,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,244,1816,1105,711,1170,1107,63
2022,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,650,847,546,301,685,658,27
2022,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,11,556,377,179,698,679,19
2022,2,منطقة نجران,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,1,9,8,1,18,18,0
2022,2,منطقة نجران,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,34,6,4,2,63,62,1
2022,2,المنطقة الشرقية,الأنشطة العقارية,صغيرة,222,1194,754,440,1946,1925,21
2022,2,المنطقة الشرقية,الأنشطة العقارية,كبيرة,3,359,99,260,580,570,10
2022,2,المنطقة الشرقية,الأنشطة العقارية,متناهية الصغر,622,474,281,193,882,873,9
2022,2,المنطقة الشرقية,الأنشطة العقارية,متوسطة,19,765,553,212,1185,1176,9
2022,2,منطقة الباحة,الأنشطة العقارية,صغيرة,5,28,24,4,47,47,0
2022,2,منطقة الباحة,الأنشطة العقارية,متناهية الصغر,20,14,8,6,32,32,0
2022,2,منطقة الجوف,الأنشطة العقارية,صغيرة,7,40,26,14,65,64,1
2022,2,منطقة الجوف,الأنشطة العقارية,متناهية الصغر,47,30,22,8,71,71,0
2022,2,منطقة الجوف,الأنشطة العقارية,متوسطة,1,20,11,9,50,49,1
2022,2,منطقة الحدود الشمالية,الأنشطة العقارية,صغيرة,6,36,24,12,78,78,0
2022,2,منطقة الحدود الشمالية,الأنشطة العقارية,متناهية الصغر,41,11,9,2,74,74,0
2022,2,منطقة الرياض,الأنشطة العقارية,صغيرة,719,4528,2737,1791,6424,6287,137
2022,2,منطقة الرياض,الأنشطة العقارية,كبيرة,13,2685,1841,844,5236,4180,1056
2022,2,منطقة الرياض,الأنشطة العقارية,متناهية الصغر,2106,1793,1088,705,2806,2769,37
2022,2,منطقة الرياض,الأنشطة العقارية,متوسطة,85,3751,1969,1782,4215,4157,58
2022,2,منطقة القصيم,الأنشطة العقارية,صغيرة,32,127,76,51,201,199,2
2022,2,منطقة القصيم,الأنشطة العقارية,كبيرة,1,129,77,52,294,294,0
2022,2,منطقة القصيم,الأنشطة العقارية,متناهية الصغر,184,102,72,30,290,287,3
2022,2,منطقة القصيم,الأنشطة العقارية,متوسطة,7,249,164,85,617,617,0
2022,2,منطقة المدينة المنورة,الأنشطة العقارية,صغيرة,48,194,131,63,478,473,5
2022,2,منطقة المدينة المنورة,الأنشطة العقارية,كبيرة,1,171,154,17,201,201,0
2022,2,منطقة المدينة المنورة,الأنشطة العقارية,متناهية الصغر,269,142,75,67,416,416,0
2022,2,منطقة المدينة المنورة,الأنشطة العقارية,متوسطة,3,71,44,27,301,293,8
2022,2,منطقة تبوك,الأنشطة العقارية,صغيرة,11,39,30,9,109,109,0
2022,2,منطقة تبوك,الأنشطة العقارية,متناهية الصغر,105,44,26,18,165,165,0
2022,2,منطقة جازان,الأنشطة العقارية,صغيرة,21,56,25,31,185,185,0
2022,2,منطقة جازان,الأنشطة العقارية,متناهية الصغر,135,56,31,25,226,224,2
2022,2,منطقة جازان,الأنشطة العقارية,متوسطة,4,190,41,149,196,196,0
2022,2,منطقة حائل,الأنشطة العقارية,صغيرة,10,30,18,12,75,75,0
2022,2,منطقة حائل,الأنشطة العقارية,متناهية الصغر,93,45,21,24,159,159,0
2022,2,منطقة حائل,الأنشطة العقارية,متوسطة,1,0,0,0,134,134,0
2022,2,منطقة عسير,الأنشطة العقارية,صغيرة,37,184,113,71,344,344,0
2022,2,منطقة عسير,الأنشطة العقارية,متناهية الصغر,243,114,64,50,396,395,1
2022,2,منطقة عسير,الأنشطة العقارية,متوسطة,4,86,47,39,312,311,1
2022,2,منطقة مكة المكرمة,الأنشطة العقارية,صغيرة,461,2341,1399,942,4276,4179,97
2022,2,منطقة مكة المكرمة,الأنشطة العقارية,كبيرة,6,1464,1007,457,2602,2565,37
2022,2,منطقة مكة المكرمة,الأنشطة العقارية,متناهية الصغر,1651,1047,628,419,2533,2475,58
2022,2,منطقة مكة المكرمة,الأنشطة العقارية,متوسطة,43,1700,1205,495,2784,2717,67
2022,2,منطقة نجران,الأنشطة العقارية,صغيرة,5,25,15,10,39,39,0
2022,2,منطقة نجران,الأنشطة العقارية,متناهية الصغر,51,6,3,3,92,92,0
2022,2,المنطقة الشرقية,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,129,567,299,268,1012,902,110
2022,2,المنطقة الشرقية,الأنشطة الرياضية وأنشطة التسلية والترفيه,كبيرة,1,22,11,11,291,272,19
2022,2,المنطقة الشرقية,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,286,275,104,171,430,383,47
2022,2,المنطقة الشرقية,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,9,229,97,132,559,556,3
2022,2,منطقة الباحة,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,5,20,15,5,33,32,1
2022,2,منطقة الباحة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,25,16,9,7,46,42,4
2022,2,منطقة الجوف,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,9,55,41,14,62,58,4
2022,2,منطقة الجوف,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,41,18,12,6,73,66,7
2022,2,منطقة الحدود الشمالية,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,10,36,16,20,72,63,9
2022,2,منطقة الحدود الشمالية,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,37,19,10,9,92,81,11
2022,2,منطقة الرياض,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,258,1459,596,863,2446,2096,350
2022,2,منطقة الرياض,الأنشطة الرياضية وأنشطة التسلية والترفيه,كبيرة,5,1574,966,608,1993,1740,253
2022,2,منطقة الرياض,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,645,504,201,303,994,901,93
2022,2,منطقة الرياض,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,26,1155,551,604,1720,1523,197
2022,2,منطقة القصيم,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,39,243,122,121,360,332,28
2022,2,منطقة القصيم,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,75,67,20,47,127,109,18
2022,2,منطقة القصيم,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,3,75,37,38,251,251,0
2022,2,منطقة المدينة المنورة,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,27,202,76,126,247,228,19
2022,2,منطقة المدينة المنورة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,93,67,28,39,163,141,22
2022,2,منطقة المدينة المنورة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,2,80,48,32,72,63,9
2022,2,منطقة تبوك,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,12,42,10,32,86,74,12
2022,2,منطقة تبوك,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,74,51,28,23,127,117,10
2022,2,منطقة تبوك,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,1,40,34,6,22,22,0
2022,2,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,7,18,12,6,44,39,5
2022,2,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,67,38,20,18,123,109,14
2022,2,منطقة جازان,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,2,46,14,32,125,125,0
2022,2,منطقة حائل,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,23,86,56,30,226,224,2
2022,2,منطقة حائل,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,52,30,18,12,94,82,12
2022,2,منطقة حائل,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,1,13,2,11,46,46,0
2022,2,منطقة عسير,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,50,254,102,152,452,405,47
2022,2,منطقة عسير,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,130,85,44,41,239,218,21
2022,2,منطقة عسير,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,1,10,6,4,86,86,0
2022,2,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,175,915,349,566,1447,1250,197
2022,2,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,516,364,156,208,805,737,68
2022,2,منطقة مكة المكرمة,الأنشطة الرياضية وأنشطة التسلية والترفيه,متوسطة,22,934,450,484,1033,913,120
2022,2,منطقة نجران,الأنشطة الرياضية وأنشطة التسلية والترفيه,صغيرة,17,75,43,32,129,122,7
2022,2,منطقة نجران,الأنشطة الرياضية وأنشطة التسلية والترفيه,متناهية الصغر,27,17,8,9,61,57,4
2022,2,المنطقة الشرقية,الأنشطة البيطرية,صغيرة,8,15,8,7,51,49,2
2022,2,المنطقة الشرقية,الأنشطة البيطرية,متناهية الصغر,39,32,18,14,67,62,5
2022,2,المنطقة الشرقية,الأنشطة البيطرية,متوسطة,2,44,22,22,61,57,4
2022,2,منطقة الباحة,الأنشطة البيطرية,متناهية الصغر,1,0,0,0,2,2,0
2022,2,منطقة الجوف,الأنشطة البيطرية,متناهية الصغر,2,0,0,0,3,3,0
2022,2,منطقة الحدود الشمالية,الأنشطة البيطرية,متناهية الصغر,6,2,1,1,14,14,0
2022,2,منطقة الرياض,الأنشطة البيطرية,صغيرة,25,96,50,46,238,223,15
2022,2,منطقة الرياض,الأنشطة البيطرية,متناهية الصغر,66,41,18,23,113,111,2
2022,2,منطقة الرياض,الأنشطة البيطرية,متوسطة,5,150,68,82,327,297,30
2022,2,منطقة القصيم,الأنشطة البيطرية,صغيرة,4,10,7,3,20,20,0
2022,2,منطقة القصيم,الأنشطة البيطرية,متناهية الصغر,12,1,0,1,23,23,0
2022,2,منطقة القصيم,الأنشطة البيطرية,متوسطة,1,23,23,0,41,41,0
2022,2,منطقة المدينة المنورة,الأنشطة البيطرية,صغيرة,4,8,4,4,23,20,3
2022,2,منطقة المدينة المنورة,الأنشطة البيطرية,متناهية الصغر,18,3,1,2,36,32,4
2022,2,منطقة تبوك,الأنشطة البيطرية,صغيرة,1,5,0,5,9,9,0
2022,2,منطقة تبوك,الأنشطة البيطرية,متناهية الصغر,6,1,1,0,9,9,0
2022,2,منطقة جازان,الأنشطة البيطرية,متناهية الصغر,7,3,3,0,20,20,0
2022,2,منطقة حائل,الأنشطة البيطرية,متناهية الصغر,7,1,0,1,13,13,0
2022,2,منطقة عسير,الأنشطة البيطرية,صغيرة,3,33,8,25,16,15,1
2022,2,منطقة عسير,الأنشطة البيطرية,متناهية الصغر,22,6,4,2,39,39,0
2022,2,منطقة مكة المكرمة,الأنشطة البيطرية,صغيرة,14,60,13,47,136,123,13
2022,2,منطقة مكة المكرمة,الأنشطة البيطرية,متناهية الصغر,51,26,11,15,97,92,5
2022,2,منطقة مكة المكرمة,الأنشطة البيطرية,متوسطة,2,40,18,22,74,61,13
2022,2,منطقة نجران,الأنشطة البيطرية,متناهية الصغر,10,0,0,0,26,26,0
2022,2,المنطقة الشرقية,الأنشطة الإيجارية,صغيرة,312,948,578,370,3455,3444,11
2022,2,المنطقة الشرقية,الأنشطة الإيجارية,كبيرة,8,1020,811,209,2571,2569,2
2022,2,المنطقة الشرقية,الأنشطة الإيجارية,متناهية الصغر,2035,411,220,191,4276,4271,5
2022,2,المنطقة الشرقية,الأنشطة الإيجارية,متوسطة,37,987,783,204,2880,2877,3
2022,2,منطقة الباحة,الأنشطة الإيجارية,صغيرة,6,9,3,6,52,52,0
2022,2,منطقة الباحة,الأنشطة الإيجارية,متناهية الصغر,140,16,12,4,279,277,2
2022,2,منطقة الجوف,الأنشطة الإيجارية,صغيرة,29,26,20,6,202,201,1
2022,2,منطقة الجوف,الأنشطة الإيجارية,متناهية الصغر,602,51,37,14,1224,1217,7
2022,2,منطقة الحدود الشمالية,الأنشطة الإيجارية,صغيرة,7,31,18,13,61,61,0
2022,2,منطقة الحدود الشمالية,الأنشطة الإيجارية,متناهية الصغر,229,24,18,6,491,487,4
2022,2,منطقة الرياض,الأنشطة الإيجارية,صغيرة,1297,1477,843,634,10537,10478,59
2022,2,منطقة الرياض,الأنشطة الإيجارية,كبيرة,11,2439,2048,391,4167,4163,4
2022,2,منطقة الرياض,الأنشطة الإيجارية,متناهية الصغر,54145,3686,1812,1874,135472,134879,593
2022,2,منطقة الرياض,الأنشطة الإيجارية,متوسطة,44,956,696,260,3591,3582,9
2022,2,منطقة القصيم,الأنشطة الإيجارية,صغيرة,74,120,79,41,629,626,3
2022,2,منطقة القصيم,الأنشطة الإيجارية,كبيرة,2,124,111,13,528,528,0
2022,2,منطقة القصيم,الأنشطة الإيجارية,متناهية الصغر,1239,191,112,79,2830,2822,8
2022,2,منطقة القصيم,الأنشطة الإيجارية,متوسطة,4,68,58,10,306,306,0
2022,2,منطقة المدينة المنورة,الأنشطة الإيجارية,صغيرة,91,197,109,88,844,838,6
2022,2,منطقة المدينة المنورة,الأنشطة الإيجارية,كبيرة,1,85,64,21,268,268,0
2022,2,منطقة المدينة المنورة,الأنشطة الإيجارية,متناهية الصغر,1015,128,73,55,2148,2135,13
2022,2,منطقة المدينة المنورة,الأنشطة الإيجارية,متوسطة,6,193,160,33,576,576,0
2022,2,منطقة تبوك,الأنشطة الإيجارية,صغيرة,11,36,25,11,79,79,0
2022,2,منطقة تبوك,الأنشطة الإيجارية,متناهية الصغر,462,54,30,24,871,869,2
2022,2,منطقة تبوك,الأنشطة الإيجارية,متوسطة,1,65,65,0,134,134,0
2022,2,منطقة جازان,الأنشطة الإيجارية,صغيرة,30,44,30,14,298,282,16
2022,2,منطقة جازان,الأنشطة الإيجارية,متناهية الصغر,1203,94,55,39,2801,2791,10
2022,2,منطقة جازان,الأنشطة الإيجارية,متوسطة,1,18,12,6,57,57,0
2022,2,منطقة حائل,الأنشطة الإيجارية,صغيرة,43,51,38,13,311,308,3
2022,2,منطقة حائل,الأنشطة الإيجارية,متناهية الصغر,925,92,45,47,2256,2244,12
2022,2,منطقة حائل,الأنشطة الإيجارية,متوسطة,1,9,9,0,53,53,0
2022,2,منطقة عسير,الأنشطة الإيجارية,صغيرة,78,122,85,37,599,598,1
2022,2,منطقة عسير,الأنشطة الإيجارية,متناهية الصغر,1405,189,122,67,2721,2711,10
2022,2,منطقة عسير,الأنشطة الإيجارية,متوسطة,2,74,55,19,76,76,0
2022,2,منطقة مكة المكرمة,الأنشطة الإيجارية,صغيرة,256,658,409,249,2441,2403,38
2022,2,منطقة مكة المكرمة,الأنشطة الإيجارية,كبيرة,4,982,872,110,1559,1557,2
2022,2,منطقة مكة المكرمة,الأنشطة الإيجارية,متناهية الصغر,3340,446,263,183,7161,7078,83
2022,2,منطقة مكة المكرمة,الأنشطة الإيجارية,متوسطة,23,573,416,157,1504,1502,2
2022,2,منطقة نجران,الأنشطة الإيجارية,صغيرة,62,52,28,24,519,512,7
2022,2,منطقة نجران,الأنشطة الإيجارية,متناهية الصغر,1300,103,55,48,3120,3101,19
2022,2,المنطقة الشرقية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,132,673,327,346,1090,1072,18
2022,2,المنطقة الشرقية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,كبيرة,3,693,472,221,1238,1234,4
2022,2,المنطقة الشرقية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,640,386,162,224,1032,1002,30
2022,2,المنطقة الشرقية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,18,794,541,253,994,981,13
2022,2,منطقة الباحة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,6,22,19,3,41,41,0
2022,2,منطقة الباحة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,37,16,11,5,57,57,0
2022,2,منطقة الباحة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,53,25,28,174,174,0
2022,2,منطقة الجوف,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,3,4,2,2,41,41,0
2022,2,منطقة الجوف,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,68,32,18,14,127,126,1
2022,2,منطقة الحدود الشمالية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,7,27,1,26,44,44,0
2022,2,منطقة الحدود الشمالية,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,36,10,7,3,71,71,0
2022,2,منطقة الرياض,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,555,3186,1435,1751,4823,4582,241
2022,2,منطقة الرياض,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,كبيرة,11,3762,2571,1191,3787,3597,190
2022,2,منطقة الرياض,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,1978,1224,595,629,3244,3112,132
2022,2,منطقة الرياض,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,42,1935,873,1062,2255,2123,132
2022,2,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,20,52,29,23,182,172,10
2022,2,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,199,76,47,29,344,342,2
2022,2,منطقة القصيم,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,3,40,6,34,189,188,1
2022,2,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,33,126,52,74,255,246,9
2022,2,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,245,107,68,39,444,427,17
2022,2,منطقة المدينة المنورة,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,5,156,114,42,402,397,5
2022,2,منطقة تبوك,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,7,21,15,6,60,59,1
2022,2,منطقة تبوك,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,103,38,8,30,165,163,2
2022,2,منطقة جازان,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,4,18,11,7,27,27,0
2022,2,منطقة جازان,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,93,26,13,13,179,178,1
2022,2,منطقة حائل,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,9,26,16,10,46,46,0
2022,2,منطقة حائل,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,150,34,16,18,274,268,6
2022,2,منطقة حائل,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متوسطة,1,1,0,1,54,54,0
2022,2,منطقة عسير,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,صغيرة,23,64,25,39,185,185,0
2022,2,منطقة عسير,الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال,متناهية الصغر,243,87,51,36,404,398,6
