السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,4,منطقة المدينة المنورة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,كبيرة,1,179,83,96,197,197,0
2022,4,منطقة المدينة المنورة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,10,9,1,8,19,19,0
2022,4,منطقة المدينة المنورة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متوسطة,2,31,17,14,134,134,0
2022,4,منطقة تبوك,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,4,3,2,1,7,7,0
2022,4,منطقة جازان,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,صغيرة,6,12,7,5,71,71,0
2022,4,منطقة جازان,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,5,2,1,1,6,6,0
2022,4,منطقة جازان,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متوسطة,1,14,5,9,50,50,0
2022,4,منطقة حائل,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,صغيرة,1,1,0,1,5,5,0
2022,4,منطقة حائل,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,6,2,1,1,13,13,0
2022,4,منطقة عسير,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,صغيرة,1,1,1,0,6,6,0
2022,4,منطقة عسير,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,15,2,1,1,29,29,0
2022,4,منطقة عسير,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متوسطة,3,192,121,71,356,356,0
2022,4,منطقة مكة المكرمة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,صغيرة,52,172,94,78,619,613,6
2022,4,منطقة مكة المكرمة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,كبيرة,4,1357,650,707,5796,5740,56
2022,4,منطقة مكة المكرمة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,85,49,24,25,158,156,2
2022,4,منطقة مكة المكرمة,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متوسطة,6,75,48,27,342,342,0
2022,4,منطقة نجران,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,صغيرة,3,5,2,3,15,15,0
2022,4,منطقة نجران,أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد,متناهية الصغر,9,1,0,1,23,23,0
2022,4,المنطقة الشرقية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,514,1583,823,760,6793,6706,87
2022,4,المنطقة الشرقية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,77,14635,10500,4135,70607,69311,1296
2022,4,المنطقة الشرقية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,1206,372,201,171,2518,2500,18
2022,4,المنطقة الشرقية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,147,3461,2229,1232,13291,12957,334
2022,4,منطقة الباحة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,9,30,20,10,94,94,0
2022,4,منطقة الباحة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,1,109,55,54,613,558,55
2022,4,منطقة الباحة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,49,13,7,6,105,105,0
2022,4,منطقة الباحة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,3,123,84,39,330,329,1
2022,4,منطقة الجوف,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,29,84,36,48,279,277,2
2022,4,منطقة الجوف,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,1,78,25,53,261,261,0
2022,4,منطقة الجوف,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,186,32,14,18,433,425,8
2022,4,منطقة الجوف,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,4,58,39,19,197,197,0
2022,4,منطقة الحدود الشمالية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,10,42,18,24,103,103,0
2022,4,منطقة الحدود الشمالية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,1,272,150,122,626,514,112
2022,4,منطقة الحدود الشمالية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,78,13,6,7,198,197,1
2022,4,منطقة الحدود الشمالية,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,2,59,46,13,137,137,0
2022,4,منطقة الرياض,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,1386,4512,2119,2393,18853,18464,389
2022,4,منطقة الرياض,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,194,39490,23228,16262,154541,143304,11237
2022,4,منطقة الرياض,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,3596,1125,547,578,7532,7440,92
2022,4,منطقة الرياض,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,473,8809,4117,4692,43396,41774,1622
2022,4,منطقة القصيم,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,200,459,251,208,3095,3078,17
2022,4,منطقة القصيم,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,38,1601,708,893,15532,15254,278
2022,4,منطقة القصيم,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,1069,160,90,70,2672,2656,16
2022,4,منطقة القصيم,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,130,1731,1031,700,14810,14648,162
2022,4,منطقة المدينة المنورة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,151,482,274,208,1812,1778,34
2022,4,منطقة المدينة المنورة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,5,360,128,232,1574,1521,53
2022,4,منطقة المدينة المنورة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,697,133,77,56,1616,1590,26
2022,4,منطقة المدينة المنورة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,34,748,520,228,2976,2885,91
2022,4,منطقة تبوك,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,34,71,44,27,302,302,0
2022,4,منطقة تبوك,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,292,50,21,29,688,685,3
2022,4,منطقة تبوك,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,14,244,95,149,1137,1133,4
2022,4,منطقة جازان,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,33,116,59,57,352,351,1
2022,4,منطقة جازان,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,306,49,27,22,767,766,1
2022,4,منطقة جازان,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,6,112,68,44,449,424,25
2022,4,منطقة حائل,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,40,90,39,51,475,471,4
2022,4,منطقة حائل,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,1,827,583,244,935,845,90
2022,4,منطقة حائل,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,311,36,17,19,714,710,4
2022,4,منطقة حائل,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,17,264,147,117,1323,1303,20
2022,4,منطقة عسير,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,67,176,102,74,795,786,9
2022,4,منطقة عسير,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,8,1640,1371,269,4270,4171,99
2022,4,منطقة عسير,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,461,90,52,38,1095,1087,8
2022,4,منطقة عسير,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,12,276,157,119,1231,1225,6
2022,4,منطقة مكة المكرمة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,865,2773,1321,1452,11154,10851,303
2022,4,منطقة مكة المكرمة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,58,10675,6717,3958,41783,40486,1297
2022,4,منطقة مكة المكرمة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,2819,837,412,425,6504,6384,120
2022,4,منطقة مكة المكرمة,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,234,5111,2770,2341,20100,19360,740
2022,4,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,صغيرة,43,136,84,52,613,610,3
2022,4,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,كبيرة,8,1369,828,541,6765,6709,56
2022,4,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متناهية الصغر,174,29,19,10,394,389,5
2022,4,منطقة نجران,أنشطة تقديم الخدمات للمباني وتجميل المواقع,متوسطة,13,250,127,123,1060,1057,3
2022,4,المنطقة الشرقية,أنشطة النشر,صغيرة,21,121,59,62,182,179,3
2022,4,المنطقة الشرقية,أنشطة النشر,متناهية الصغر,66,49,19,30,120,117,3
2022,4,المنطقة الشرقية,أنشطة النشر,متوسطة,2,128,106,22,135,135,0
2022,4,منطقة الباحة,أنشطة النشر,صغيرة,1,4,2,2,13,13,0
2022,4,منطقة الباحة,أنشطة النشر,متناهية الصغر,6,2,2,0,11,11,0
2022,4,منطقة الجوف,أنشطة النشر,متناهية الصغر,2,0,0,0,4,4,0
2022,4,منطقة الحدود الشمالية,أنشطة النشر,متناهية الصغر,2,0,0,0,3,3,0
2022,4,منطقة الرياض,أنشطة النشر,صغيرة,71,478,219,259,547,534,13
2022,4,منطقة الرياض,أنشطة النشر,كبيرة,3,1510,480,1030,1350,1238,112
2022,4,منطقة الرياض,أنشطة النشر,متناهية الصغر,184,140,58,82,256,251,5
2022,4,منطقة الرياض,أنشطة النشر,متوسطة,8,416,215,201,409,393,16
2022,4,منطقة القصيم,أنشطة النشر,صغيرة,1,0,0,0,45,45,0
2022,4,منطقة القصيم,أنشطة النشر,متناهية الصغر,10,2,1,1,18,18,0
2022,4,منطقة المدينة المنورة,أنشطة النشر,صغيرة,3,12,8,4,10,10,0
2022,4,منطقة المدينة المنورة,أنشطة النشر,متناهية الصغر,12,5,1,4,24,24,0
2022,4,منطقة تبوك,أنشطة النشر,متناهية الصغر,2,1,1,0,6,6,0
2022,4,منطقة جازان,أنشطة النشر,متناهية الصغر,5,1,0,1,8,8,0
2022,4,منطقة حائل,أنشطة النشر,صغيرة,2,3,0,3,13,13,0
2022,4,منطقة حائل,أنشطة النشر,متناهية الصغر,23,1,0,1,76,76,0
2022,4,منطقة عسير,أنشطة النشر,متناهية الصغر,11,5,5,0,28,28,0
2022,4,منطقة عسير,أنشطة النشر,متوسطة,1,17,10,7,54,54,0
2022,4,منطقة مكة المكرمة,أنشطة النشر,صغيرة,16,74,32,42,130,127,3
2022,4,منطقة مكة المكرمة,أنشطة النشر,متناهية الصغر,97,50,21,29,160,158,2
2022,4,منطقة مكة المكرمة,أنشطة النشر,متوسطة,4,94,76,18,180,176,4
2022,4,منطقة نجران,أنشطة النشر,صغيرة,1,1,1,0,5,5,0
2022,4,منطقة نجران,أنشطة النشر,متناهية الصغر,3,1,0,1,5,5,0
2022,4,منطقة نجران,أنشطة النشر,متوسطة,1,0,0,0,65,65,0
2022,4,المنطقة الشرقية,أنشطة المنظمات ذات العضوية,صغيرة,20,123,45,78,96,95,1
2022,4,المنطقة الشرقية,أنشطة المنظمات ذات العضوية,متناهية الصغر,69,60,39,21,78,74,4
2022,4,منطقة الباحة,أنشطة المنظمات ذات العضوية,متناهية الصغر,14,17,14,3,7,7,0
2022,4,منطقة الجوف,أنشطة المنظمات ذات العضوية,صغيرة,3,34,27,7,10,10,0
2022,4,منطقة الجوف,أنشطة المنظمات ذات العضوية,متناهية الصغر,22,20,14,6,28,28,0
2022,4,منطقة الحدود الشمالية,أنشطة المنظمات ذات العضوية,صغيرة,1,1,1,0,14,14,0
2022,4,منطقة الحدود الشمالية,أنشطة المنظمات ذات العضوية,متناهية الصغر,5,8,7,1,2,2,0
2022,4,منطقة الرياض,أنشطة المنظمات ذات العضوية,صغيرة,77,405,203,202,525,508,17
2022,4,منطقة الرياض,أنشطة المنظمات ذات العضوية,متناهية الصغر,2228,308,164,144,5060,4986,74
2022,4,منطقة الرياض,أنشطة المنظمات ذات العضوية,متوسطة,1,140,46,94,73,34,39
2022,4,منطقة القصيم,أنشطة المنظمات ذات العضوية,صغيرة,10,58,26,32,35,34,1
2022,4,منطقة القصيم,أنشطة المنظمات ذات العضوية,متناهية الصغر,69,45,35,10,113,113,0
2022,4,منطقة المدينة المنورة,أنشطة المنظمات ذات العضوية,صغيرة,8,53,40,13,52,52,0
2022,4,منطقة المدينة المنورة,أنشطة المنظمات ذات العضوية,متناهية الصغر,79,23,20,3,134,130,4
2022,4,منطقة تبوك,أنشطة المنظمات ذات العضوية,صغيرة,5,55,14,41,13,12,1
2022,4,منطقة تبوك,أنشطة المنظمات ذات العضوية,متناهية الصغر,14,12,6,6,15,14,1
2022,4,منطقة تبوك,أنشطة المنظمات ذات العضوية,متوسطة,1,69,17,52,0,0,0
2022,4,منطقة جازان,أنشطة المنظمات ذات العضوية,صغيرة,8,147,76,71,36,34,2
2022,4,منطقة جازان,أنشطة المنظمات ذات العضوية,متناهية الصغر,122,29,18,11,233,229,4
2022,4,منطقة جازان,أنشطة المنظمات ذات العضوية,متوسطة,1,50,2,48,0,0,0
2022,4,منطقة حائل,أنشطة المنظمات ذات العضوية,صغيرة,5,29,21,8,14,14,0
2022,4,منطقة حائل,أنشطة المنظمات ذات العضوية,متناهية الصغر,22,20,4,16,39,39,0
2022,4,منطقة عسير,أنشطة المنظمات ذات العضوية,صغيرة,3,13,3,10,13,11,2
2022,4,منطقة عسير,أنشطة المنظمات ذات العضوية,متناهية الصغر,33,29,22,7,36,33,3
2022,4,منطقة عسير,أنشطة المنظمات ذات العضوية,متوسطة,1,47,11,36,26,25,1
2022,4,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,صغيرة,32,202,136,66,228,226,2
2022,4,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,كبيرة,1,460,254,206,75,75,0
2022,4,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,متناهية الصغر,258,158,107,51,396,384,12
2022,4,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,متوسطة,3,277,147,130,57,50,7
2022,4,منطقة نجران,أنشطة المنظمات ذات العضوية,صغيرة,2,54,47,7,4,4,0
2022,4,منطقة نجران,أنشطة المنظمات ذات العضوية,متناهية الصغر,31,20,14,6,42,41,1
2022,4,المنطقة الشرقية,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,5,22,14,8,54,53,1
2022,4,المنطقة الشرقية,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,30,13,6,7,48,48,0
2022,4,منطقة الباحة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,2,1,0,1,5,5,0
2022,4,منطقة الحدود الشمالية,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,3,0,0,0,5,5,0
2022,4,منطقة الرياض,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,4,10,7,3,23,22,1
2022,4,منطقة الرياض,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,22,11,4,7,41,40,1
2022,4,منطقة القصيم,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,1,3,3,0,4,4,0
2022,4,منطقة القصيم,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,4,3,2,1,10,10,0
2022,4,منطقة المدينة المنورة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,2,5,5,0,12,12,0
2022,4,منطقة المدينة المنورة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,28,12,7,5,44,44,0
2022,4,منطقة تبوك,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,6,3,3,0,10,10,0
2022,4,منطقة جازان,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,11,0,0,0,27,27,0
2022,4,منطقة حائل,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,4,0,0,0,5,5,0
2022,4,منطقة عسير,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,12,5,4,1,18,18,0
2022,4,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,صغيرة,3,1,1,0,17,17,0
2022,4,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,73,25,17,8,121,120,1
2022,4,منطقة مكة المكرمة,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متوسطة,1,72,44,28,106,106,0
2022,4,منطقة نجران,أنشطة المكتبات والمحفوظات والمتاحف والأنشطة الثقافية الأخرى,متناهية الصغر,6,0,0,0,13,13,0
2022,4,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,41,271,156,115,342,332,10
2022,4,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,101,93,44,49,124,118,6
2022,4,المنطقة الشرقية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,7,245,147,98,309,302,7
2022,4,منطقة الباحة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,2,1,0,1,3,3,0
2022,4,منطقة الجوف,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,1,16,2,14,31,28,3
2022,4,منطقة الجوف,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,1,1,1,0,1,1,0
2022,4,منطقة الحدود الشمالية,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,3,1,1,0,9,9,0
2022,4,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,241,1769,914,855,1775,1603,172
2022,4,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,كبيرة,9,10481,5532,4949,4098,3871,227
2022,4,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,681,626,315,311,898,849,49
2022,4,منطقة الرياض,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,31,1792,1105,687,1723,1633,90
2022,4,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,1,2,1,1,4,4,0
2022,4,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,15,13,5,8,27,25,2
2022,4,منطقة القصيم,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,1,86,79,7,107,107,0
2022,4,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,3,9,4,5,12,12,0
2022,4,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,33,19,7,12,49,48,1
2022,4,منطقة المدينة المنورة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,1,61,26,35,0,0,0
2022,4,منطقة تبوك,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,2,1,1,0,1,1,0
2022,4,منطقة جازان,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,6,7,1,6,10,9,1
2022,4,منطقة حائل,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,6,2,2,0,12,12,0
2022,4,منطقة عسير,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,15,14,8,6,20,19,1
2022,4,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,صغيرة,71,428,214,214,577,542,35
2022,4,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,244,195,99,96,352,331,21
2022,4,منطقة مكة المكرمة,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متوسطة,2,120,90,30,98,96,2
2022,4,منطقة نجران,أنشطة المكاتب الرئيسية، والأنشطة الاستشارية في مجال الإدارة,متناهية الصغر,4,0,0,0,12,12,0
2022,4,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,258,1585,940,645,2338,2306,32
2022,4,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,24,5612,4512,1100,7198,7171,27
2022,4,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,445,375,217,158,733,723,10
2022,4,المنطقة الشرقية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,74,2957,2210,747,4083,4061,22
2022,4,منطقة الباحة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,19,77,44,33,149,149,0
2022,4,منطقة الباحة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,98,16,8,8,204,204,0
2022,4,منطقة الجوف,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,16,60,43,17,152,151,1
2022,4,منطقة الجوف,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,101,32,18,14,203,201,2
2022,4,منطقة الحدود الشمالية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,6,27,16,11,32,32,0
2022,4,منطقة الحدود الشمالية,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,57,21,12,9,119,117,2
2022,4,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,515,2817,1607,1210,4484,4383,101
2022,4,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,22,5046,3414,1632,6884,6780,104
2022,4,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,3322,906,486,420,7198,7136,62
2022,4,منطقة الرياض,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,115,5546,3514,2032,7915,7734,181
2022,4,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,33,134,85,49,259,258,1
2022,4,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,160,80,57,23,297,297,0
2022,4,منطقة القصيم,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,6,212,148,64,255,254,1
2022,4,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,70,361,193,168,658,654,4
2022,4,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,1,154,85,69,183,182,1
2022,4,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,145,65,32,33,280,280,0
2022,4,منطقة المدينة المنورة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,4,233,180,53,293,293,0
2022,4,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,21,96,66,30,163,163,0
2022,4,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,78,42,25,17,141,137,4
2022,4,منطقة تبوك,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,45,20,25,29,29,0
2022,4,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,17,87,53,34,127,127,0
2022,4,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,140,73,39,34,240,234,6
2022,4,منطقة جازان,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,2,55,27,28,71,71,0
2022,4,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,16,93,39,54,192,188,4
2022,4,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,164,31,17,14,377,376,1
2022,4,منطقة حائل,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,1,56,46,10,63,63,0
2022,4,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,58,241,166,75,386,383,3
2022,4,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,256,139,83,56,466,464,2
2022,4,منطقة عسير,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,2,52,47,5,77,76,1
2022,4,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,389,1860,1075,785,3366,3314,52
2022,4,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,كبيرة,6,979,679,300,1655,1647,8
2022,4,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,965,620,337,283,1658,1624,34
2022,4,منطقة مكة المكرمة,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متوسطة,30,1359,836,523,1818,1798,20
2022,4,منطقة نجران,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,صغيرة,16,73,48,25,160,160,0
2022,4,منطقة نجران,أنشطة المعمارية والهندسية ، والاختبارات الفنية والتحليل,متناهية الصغر,154,28,17,11,346,344,2
2022,4,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,صغيرة,4,14,5,9,66,66,0
2022,4,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متناهية الصغر,3,2,2,0,3,3,0
2022,4,المنطقة الشرقية,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,متوسطة,1,27,26,1,58,58,0
2022,4,منطقة الرياض,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,صغيرة,2,30,26,4,23,23,0
2022,4,منطقة الرياض,أنشطة المعالجة وخدمات إدارة النفايات الأخرى,كبيرة,1,1702,1340,362,13000,12660,340
